0.00006104 0.39636912 230
0.25003052 0.03927712 179
0.01562882 0.27002423 217
0.25787547 0.01822827 172
0.01662494 0.25919720 214
0.25838157 0.01679580 171
0.39588104 0.00007052 149
0.03918045 0.00000000 74
0.00038378 0.00000000 37
0.00000004 0.25000000 146
0.00000000 0.01562500 73
0.00000000 0.00006104 36
0.00000000 0.00000000 18
0.00000000 0.25000000 137
0.00000000 0.39062500 196
0.00000000 0.48345947 226
0.00000000 0.05843327 113
0.00000000 0.00085361 56
0.00000000 0.25042699 156
0.00000000 0.01567842 78
0.00000000 0.00006145 39
0.00000000 0.00000000 19
0.00000000 0.25000000 137
0.00000000 0.01562500 68
0.25000000 0.00006104 98
0.01562500 0.25003052 177
0.00006104 0.01562882 88
0.00000000 0.25787547 172
0.00000000 0.01662494 86
0.00000000 0.25838157 171
0.25000000 0.01669026 149
0.01562500 0.25841477 202
0.25787354 0.01669455 165
0.01662469 0.25841695 210
0.25838144 0.01669483 169
0.01669024 0.00006968 84
0.00006964 0.25003484 170
0.00000000 0.39064678 213
0.25000000 0.03815123 170
0.39062500 0.00036388 149
0.48345947 0.00000003 138
0.05843327 0.25000002 197
0.00085361 0.39062501 226
0.00000018 0.48345948 241
0.00000000 0.05843327 120
0.00000000 0.28007025 188
0.00000000 0.40964496 222
0.25000000 0.04195225 175
0.01562500 0.27141612 215
0.25787354 0.01841668 171
0.39556146 0.00008479 149
0.03911722 0.00000000 74
0.26994115 0.00000000 101
0.40318763 0.00000000 114
0.04064007 0.00000000 57
0.27073294 0.00000000 92
0.01832408 0.00000000 46
0.25924598 0.00000000 87
0.39642511 0.00000000 107
0.48750077 0.00000000 117
0.05941425 0.25000000 186
0.28058964 0.01562500 157
0.01968264 0.25787354 206
0.00009685 0.39556146 231
0.00000000 0.03911722 115
0.00000000 0.00038254 57
0.25000000 0.00000004 92
0.39062500 0.00000000 110
0.48345947 0.00000000 119
0.55016300 0.00000000 123
0.07566983 0.00000000 61
0.00143148 0.25000000 158
0.25071625 0.01562500 143
0.39107279 0.00006104 135
0.03823448 0.00000000 67
0.00036547 0.25000000 161
0.00000003 0.39062500 208
0.25000002 0.03814697 168
0.01562500 0.00036380 84
0.00006104 0.25018193 170
0.25003052 0.01564775 149
0.39064407 0.00006121 138
0.03815070 0.00000000 69
0.00036387 0.00000000 34
0.25018197 0.00000000 81
0.39073874 0.00000000 104
0.03816919 0.00000000 52
0.26944882 0.00000000 90
0.40287507 0.00000000 109
0.49201462 0.00000000 118
0.06051960 0.25000000 187
0.00091566 0.39062500 221
0.00000021 0.48345947 238
0.00000000 0.55016300 247
0.25000000 0.07566983 187
0.01562500 0.28926640 221
0.00006104 0.02091876 110
0.00000000 0.26056878 183
0.00000000 0.01697402 91
0.25000000 0.00007203 109
0.01562500 0.25003602 182
0.25787354 0.01562950 155
0.01662469 0.00006107 77
0.25838144 0.00000000 102
0.01669024 0.25000000 179
0.25841476 0.01562500 153
0.39590193 0.00006104 140
0.48713555 0.00000000 134
0.05932526 0.25000000 195
0.28054250 0.01562500 161
0.01967602 0.00006104 80
0.00009679 0.25003052 168
0.25004840 0.01562882 148
0.39065525 0.00006106 138
0.03815288 0.00000000 69
0.26944035 0.00000000 98
0.01814953 0.25000000 177
0.00008235 0.39062500 216
0.00000000 0.03814697 108
0.00000000 0.00036380 54
0.00000000 0.25018193 155
0.00000000 0.39073872 205
0.00000000 0.48353854 230
0.25000000 0.05845238 179
0.01562500 0.28008036 217
0.00006104 0.40965143 236
0.00000000 0.04195357 118
0.25000000 0.00044003 123
0.39062500 0.00000005 125
0.03814697 0.25000002 190
0.00036380 0.01562500 95
0.00000003 0.00006104 47
0.00000000 0.25003052 151
0.25000000 0.01562882 139
0.39062500 0.00006106 133
0.03814697 0.25003053 194
0.00036380 0.39064408 225
0.00000003 0.03815070 112
0.00000000 0.00036387 56
0.00000000 0.25018197 156
0.00000000 0.01564775 78
0.00000000 0.00006121 39
0.00000000 0.00000000 19
0.00000000 0.00000000 9
0.00000000 0.00000000 4
0.00000000 0.25000000 130
0.00000000 0.39062500 193
0.00000000 0.03814697 96
0.25000000 0.00036380 112
0.39062500 0.00000003 120
0.48345947 0.00000000 124
0.05843327 0.00000000 62
0.00085361 0.00000000 31
0.00000018 0.25000000 143
0.00000000 0.39062500 199
0.25000000 0.03814697 163
0.39062500 0.00036380 145
0.48345947 0.00000003 136
0.55016300 0.00000000 132
0.07566983 0.00000000 66
0.28926640 0.00000000 97
0.02091876 0.00000000 48
0.26056878 0.00000000 88
0.39725841 0.00000000 108
0.03945356 0.00000000 54
0.00038915 0.25000000 155
0.00000004 0.01562500 77
0.00000000 0.00006104 38
0.00000000 0.00000000 19
0.00000000 0.00000000 9
0.00000000 0.00000000 4
0.25000000 0.00000000 66
0.01562500 0.00000000 33
0.00006104 0.25000000 144
0.25003052 0.01562500 136
0.01562882 0.25787354 196
0.00006106 0.01662469 98
0.00000000 0.25838144 177
0.00000000 0.39588096 216
0.00000000 0.03918043 108
0.00000000 0.26997399 182
0.00000000 0.01822149 91
0.25000000 0.00008301 109
0.01562500 0.00000000 54
0.25787354 0.00000000 91
0.39556146 0.00000000 109
0.48689795 0.00000000 118
0.05926740 0.25000000 187
0.00087816 0.39062500 221
0.25043927 0.03814697 174
0.39089959 0.00036380 151
0.03820062 0.00000003 75
0.00036482 0.00000000 37
0.00000003 0.00000000 18
0.00000000 0.25000000 137
0.00000000 0.39062500 196
0.25000000 0.03814697 162
0.01562500 0.00036380 81
0.00006104 0.00000003 40
0.00000000 0.00000000 20
0.25000000 0.00000000 74
0.39062500 0.00000000 101
0.03814697 0.00000000 50
0.00036380 0.00000000 25
0.00000003 0.00000000 12
0.25000002 0.00000000 70
0.01562500 0.25000000 163
0.00006104 0.39062500 209
0.00000000 0.48345947 232
0.25000000 0.05843327 180
0.39062500 0.00085361 154
0.03814697 0.25042699 205
0.00036380 0.01567842 102
0.25018193 0.00006145 115
0.01564775 0.00000000 57
0.25788509 0.00000000 92
0.39556872 0.00000000 110
0.03911865 0.00000000 55
0.00038257 0.25000000 155
0.00000004 0.01562500 77
0.00000000 0.00006104 38
0.25000000 0.00000000 83
0.01562500 0.00000000 41
0.00006104 0.25000000 148
0.00000000 0.01562500 74
0.00000000 0.25787354 165
0.25000000 0.01662469 146
0.01562500 0.00006910 73
0.00006104 0.25003455 164
0.00000000 0.01562932 82
0.25000000 0.00006107 105
0.39062500 0.00000000 116
0.48345947 0.00000000 122
0.55016300 0.00000000 125
0.60075133 0.00000000 126
0.09022554 0.25000000 191
0.00203516 0.01562500 95
0.00000104 0.00006104 47
0.00000000 0.25003052 151
0.25000000 0.01562882 139
0.01562500 0.00006106 69
0.00006104 0.25003053 162
0.00000000 0.39064408 209
0.00000000 0.03815070 104
0.00000000 0.00036387 52
0.25000000 0.00000003 90
0.39062500 0.00000000 109
0.48345947 0.00000000 118
0.55016300 0.00000000 123
0.07566983 0.25000000 189
0.00143148 0.39062500 222
0.00000051 0.48345947 239
0.00000000 0.05843327 119
0.25000000 0.00085361 123
0.01562500 0.25042699 189
0.25787354 0.01567842 158
0.01662469 0.25790066 207
0.00006910 0.01662819 103
0.25003455 0.00006912 115
0.01562932 0.25003456 185
0.25787573 0.01562932 156
0.39556284 0.00006107 142
0.48689891 0.00000000 135
0.05926764 0.25000000 195
0.00087816 0.01562500 97
0.00000019 0.00006104 48
0.25000010 0.00000000 88
0.39062506 0.00000000 108
0.48345951 0.00000000 118
0.05843328 0.25000000 187
0.00085361 0.39062500 221
0.25042699 0.03814697 174
0.01567842 0.26943728 215
0.00006145 0.40286775 235
0.25003073 0.04057561 181
0.39064420 0.00041159 154
0.48347283 0.00000004 141
0.05843649 0.00000000 70
0.00085371 0.25000000 163
0.00000018 0.01562500 81
0.25000009 0.00006104 104
0.01562501 0.25003052 180
0.25787354 0.01562882 154
0.01662469 0.25787547 205
0.00006910 0.39556268 230
0.00000000 0.03911746 115
0.00000000 0.26994127 185
0.00000000 0.01821707 92
0.25000000 0.00008297 110
0.39062500 0.00000000 119
0.48345947 0.00000000 123
0.05843327 0.25000000 189
0.28007024 0.01562500 158
0.40964496 0.00006104 143
0.04195225 0.00000000 71
0.27141612 0.00000000 99
0.01841668 0.00000000 49
0.00008479 0.00000000 24
0.25004240 0.00000000 76
0.01563030 0.25000000 166
0.00006108 0.01562500 83
0.00000000 0.00006104 41
0.00000000 0.25003052 148
0.00000000 0.39064407 202
0.00000000 0.03815070 101
0.25000000 0.00036387 114
0.01562500 0.00000003 57
0.00006104 0.00000000 28
0.00000000 0.00000000 14
0.00000000 0.00000000 7
0.00000000 0.00000000 3
0.00000000 0.25000000 129
0.25000000 0.01562500 128
0.39062500 0.00006104 128
0.03814697 0.00000000 64
0.00036380 0.00000000 32
0.00000003 0.25000000 144
0.25000002 0.01562500 136
0.39062501 0.00006104 132
0.48345948 0.00000000 130
0.05843327 0.00000000 65
0.28007025 0.00000000 96
0.01960984 0.25000000 176
0.00009614 0.39062500 216
0.00000000 0.48345947 236
0.25000000 0.05843327 182
0.39062500 0.00085361 155
0.03814697 0.25042699 205
0.00036380 0.01567842 102
0.00000003 0.25790066 179
0.00000000 0.01662819 89
0.00000000 0.00006912 44
0.25000000 0.00000000 86
0.01562500 0.00000000 43
0.25787354 0.00000000 85
0.39556146 0.00000000 106
0.03911722 0.00000000 53
0.00038254 0.00000000 26
0.25019131 0.00000000 77
0.01564892 0.25000000 166
0.00006122 0.39062500 211
0.00000000 0.03814697 105
0.00000000 0.00036380 52
0.00000000 0.25018193 154
0.00000000 0.01564775 77
0.00000000 0.00006121 38
0.00000000 0.00000000 19
0.25000000 0.00000000 73
0.01562500 0.00000000 36
0.25787354 0.00000000 82
0.39556146 0.00000000 105
0.03911722 0.25000000 180
0.26994115 0.01562500 154
0.01821706 0.00006104 77
0.00008297 0.00000000 38
0.00000000 0.25000000 147
0.00000000 0.01562500 73
0.00000000 0.00006104 36
0.00000000 0.25003052 146
0.00000000 0.39064407 201
0.00000000 0.03815070 100
0.00000000 0.00036387 50
0.00000000 0.25018197 153
0.00000000 0.01564775 76
0.00000000 0.25788509 166
0.00000000 0.01662618 83
0.25000000 0.00006911 105
0.39062500 0.00000000 116
0.48345947 0.00000000 122
0.05843327 0.00000000 61
0.00085361 0.00000000 30
0.00000018 0.25000000 143
0.25000009 0.01562500 135
0.01562501 0.00006104 67
0.00006104 0.25003052 161
0.25003052 0.01562882 144
0.39064407 0.00006106 136
0.03815070 0.00000000 68
0.26943922 0.00000000 98
0.01814937 0.00000000 49
0.00008235 0.00000000 24
0.25004118 0.00000000 76
0.39065074 0.00000000 102
0.48347737 0.00000000 115
0.55017627 0.00000000 121
0.07567348 0.00000000 60
0.00143162 0.25000000 158
0.00000051 0.01562500 79
0.25000026 0.00006104 103
0.39062516 0.00000000 115
0.48345958 0.00000000 121
0.05843329 0.00000000 60
0.00085361 0.25000000 158
0.00000018 0.39062500 207
0.00000000 0.03814697 103
0.00000000 0.26943728 179
0.00000000 0.40286775 217
0.00000000 0.49200948 236
0.00000000 0.55652308 246
0.00000000 0.07742948 123
0.00000000 0.29021357 189
0.25000000 0.02105598 158
0.01562500 0.00011084 79
0.00006104 0.25005542 167
0.00000000 0.01563193 83
0.00000000 0.00006109 41
0.25000000 0.00000000 84
0.01562500 0.00000000 42
0.00006104 0.25000000 149
0.00000000 0.01562500 74
0.00000000 0.00006104 37
0.00000000 0.25003052 146
0.00000000 0.39064407 201
0.00000000 0.03815070 100
0.00000000 0.00036387 50
0.25000000 0.00000003 89
0.39062500 0.00000000 108
0.03814697 0.00000000 54
0.26943728 0.00000000 91
0.01814911 0.00000000 45
0.00008235 0.25000000 150
0.00000000 0.01562500 75
0.00000000 0.25787354 165
0.00000000 0.01662469 82
0.00000000 0.25838144 169
0.25000000 0.01669024 148
0.01562500 0.25841476 202
0.25787354 0.01669455 165
0.39556146 0.00006968 146
0.03911722 0.25003484 201
0.00038254 0.39064678 228
0.00000004 0.03815123 114
0.00000000 0.00036388 57
0.25000000 0.00000003 92
0.01562500 0.00000000 46
0.25787354 0.00000000 87
0.01662469 0.25000000 171
0.00006910 0.39062500 213
0.25003455 0.03814697 170
0.01562932 0.00036380 85
0.25787573 0.00000003 106
0.39556284 0.00000000 117
0.03911749 0.25000000 186
0.00038254 0.01562500 93
0.25019131 0.00006104 110
0.01564892 0.25003052 183
0.25788568 0.01562882 155
0.39556910 0.00006106 141
0.03911873 0.25003053 198
0.26994193 0.01562882 163
0.01821716 0.25787547 209
0.25919155 0.01662494 168
0.39639084 0.00006910 148
0.48747684 0.00000000 138
0.05940842 0.00000000 69
0.00088234 0.00000000 34
0.00000019 0.00000000 17
0.00000000 0.00000000 8
0.00000000 0.25000000 132
0.25000000 0.01562500 130
0.01562500 0.00006104 65
0.25787354 0.00000000 96
0.39556146 0.00000000 112
0.03911722 0.00000000 56
0.00038254 0.00000000 28
0.00000004 0.25000000 142
0.00000000 0.39062500 199
0.00000000 0.03814697 99
0.00000000 0.26943728 177
0.00000000 0.40286775 216
0.25000000 0.04057561 172
0.01562500 0.00041159 86
0.25787354 0.00000004 107
0.01662469 0.00000000 53
0.00006910 0.00000000 26
0.00000000 0.25000000 141
0.00000000 0.39062500 198
0.25000000 0.03814697 163
0.01562500 0.00036380 81
0.00006104 0.25018193 168
0.00000000 0.01564775 84
0.00000000 0.25788509 170
0.25000000 0.01662618 149
0.01562500 0.25838220 202
0.00006104 0.01669034 101
0.00000000 0.00006964 50
0.00000000 0.25003482 153
0.00000000 0.01562935 76
0.00000000 0.25787575 166
0.00000000 0.01662498 83
0.00000000 0.25838158 169
0.00000000 0.39588105 212
0.00000000 0.03918045 106
0.00000000 0.00038378 53
0.25000000 0.00000004 90
0.39062500 0.00000000 109
0.48345947 0.00000000 118
0.05843327 0.25000000 187
0.00085361 0.39062500 221
0.00000018 0.03814697 110
0.25000009 0.00036380 119
0.39062506 0.00000003 123
0.03814698 0.25000002 189
0.26943729 0.01562500 158
0.40286776 0.00006104 143
0.49200949 0.00000000 135
0.55652308 0.00000000 131
0.07742948 0.00000000 65
0.00149883 0.25000000 160
0.25074998 0.01562500 144
0.01571889 0.00006104 72
0.00006177 0.25003052 164
0.00000000 0.01562882 82
0.00000000 0.00006106 41
0.00000000 0.00000000 20
0.00000000 0.25000000 138
0.25000000 0.01562500 133
0.39062500 0.00006104 130
0.03814697 0.25003052 193
0.00036380 0.01562882 96
0.00000003 0.25787547 176
0.25000002 0.01662494 152
0.01562500 0.00006910 76
0.00006104 0.00000000 38
0.25003052 0.00000000 83
0.01562882 0.25000000 169
0.25787547 0.01562500 148
0.01662494 0.25787354 202
0.25838157 0.01662469 165
0.39588104 0.00006910 146
0.48712097 0.00000000 137
0.05932171 0.00000000 68
0.28054062 0.00000000 98
0.40994607 0.00000000 113
0.04201395 0.00000000 56
0.00044129 0.25000000 156
0.25022070 0.01562500 142
0.39076295 0.00006104 135
0.03817392 0.00000000 67
0.00036431 0.25000000 161
0.00000003 0.39062500 208
0.00000000 0.03814697 104
0.00000000 0.00036380 52
0.00000000 0.00000003 26
0.00000000 0.00000000 13
0.25000000 0.00000000 70
0.39062500 0.00000000 99
0.03814697 0.00000000 49
0.00036380 0.00000000 24
0.00000003 0.25000000 140
0.25000002 0.01562500 134
0.01562500 0.00006104 67
0.25787354 0.00000000 97
0.39556146 0.00000000 112
0.03911722 0.25000000 184
0.00038254 0.39062500 220
0.00000004 0.48345947 238
0.25000002 0.05843327 183
0.01562500 0.00085361 91
0.00006104 0.25042699 173
0.00000000 0.39089191 214
0.00000000 0.03819912 107
0.00000000 0.00036479 53
0.00000000 0.25018243 154
0.25000000 0.01564781 141
0.39062500 0.00006121 134
0.48345947 0.00000000 131
0.55016300 0.00000000 129
0.07566983 0.25000000 192
0.00143148 0.01562500 96
0.25071625 0.00006104 112
0.39107279 0.00000000 120
0.03823448 0.25000000 188
0.26948271 0.01562500 158
0.01815523 0.00006104 79
0.00008240 0.00000000 39
0.00000000 0.25000000 147
0.00000000 0.01562500 73
0.25000000 0.00006104 100
0.01562500 0.25003052 178
0.25787354 0.01562882 153
0.01662469 0.00006106 76
0.00006910 0.25003053 166
0.00000000 0.39064408 211
0.25000000 0.03815070 169
0.01562500 0.00036387 84
0.00006104 0.00000003 42
0.00000000 0.00000000 21
0.00000000 0.00000000 10
0.00000000 0.25000000 133
0.00000000 0.39062500 194
0.00000000 0.48345947 225
0.00000000 0.05843327 112
0.00000000 0.28007024 184
0.00000000 0.01960984 92
0.00000000 0.00009614 46
0.25000000 0.00000000 87
0.01562500 0.00000000 43
0.00006104 0.25000000 149
0.00000000 0.01562500 74
0.00000000 0.25787354 165
0.00000000 0.01662469 82
0.00000000 0.00006910 41
0.25000000 0.00000000 84
0.39062500 0.00000000 106
0.48345947 0.00000000 117
0.55016300 0.00000000 122
0.60075133 0.00000000 125
0.09022554 0.25000000 190
0.29714793 0.01562500 159
0.02207422 0.00006104 79
0.26115893 0.00000000 103
0.01705100 0.25000000 179
0.00007268 0.01562500 89
0.25003634 0.00006104 108
0.01562954 0.00000000 54
0.25787584 0.00000000 91
0.01662499 0.00000000 45
0.00006910 0.00000000 22
0.25003455 0.00000000 75
0.39064659 0.00000000 101
0.03815119 0.25000000 178
0.26943947 0.01562500 153
0.01814941 0.25787354 204
0.00008235 0.01662469 102
0.00000000 0.25838144 179
0.25000000 0.01669024 153
0.01562500 0.00006964 76
0.00006104 0.00000000 38
0.25003052 0.00000000 83
0.39064407 0.00000000 105
0.03815070 0.00000000 52
0.26943922 0.00000000 90
0.01814937 0.25000000 173
0.00008235 0.01562500 86
0.25004118 0.00006104 107
0.01563015 0.00000000 53
0.00006108 0.00000000 26
0.25003054 0.00000000 77
0.39064409 0.00000000 102
0.03815070 0.00000000 51
0.00036387 0.25000000 153
0.00000003 0.39062500 204
0.25000002 0.03814697 166
0.01562500 0.26943728 211
0.00006104 0.40286775 233
0.00000000 0.49200948 244
0.00000000 0.55652308 250
0.25000000 0.07742948 189
0.01562500 0.00149883 94
0.25787354 0.00000056 111
0.01662469 0.25000028 183
0.00006910 0.01562504 91
0.25003455 0.00006104 109
0.01562932 0.25003052 182
0.00006107 0.39064407 219
0.00000000 0.48347274 237
0.00000000 0.05843647 118
0.00000000 0.28007194 187
0.00000000 0.01961007 93
0.00000000 0.00009614 46
0.25000000 0.00000000 87
0.39062500 0.00000000 107
0.48345947 0.00000000 117
0.05843327 0.00000000 58
0.00085361 0.00000000 29
0.25042699 0.00000000 78
0.01567842 0.25000000 167
0.00006145 0.01562500 83
0.25003073 0.00006104 105
0.01562884 0.00000000 52
0.25787549 0.00000000 90
0.01662494 0.00000000 45
0.25838157 0.00000000 86
0.39588104 0.00000000 107
0.48712097 0.00000000 117
0.05932171 0.00000000 58
0.00087977 0.25000000 157
0.25044008 0.01562500 142
0.01568006 0.25787354 199
0.25790150 0.01662469 163
0.01662830 0.25838144 209
0.00006913 0.39588096 232
0.25003456 0.03918043 180
0.01562932 0.26997399 218
0.00006107 0.01822149 109
0.25003054 0.00008301 118
0.39064408 0.00000000 123
0.03815070 0.00000000 61
0.26943922 0.00000000 94
0.01814937 0.00000000 47
0.00008235 0.00000000 23
0.00000000 0.00000000 11
0.00000000 0.00000000 5
0.25000000 0.00000000 66
0.39062500 0.00000000 97
0.48345947 0.00000000 112
0.05843327 0.25000000 184
0.28007024 0.01562500 156
0.40964496 0.00006104 142
0.04195225 0.25003052 199
0.00044000 0.39064407 227
0.00000005 0.48347274 241
0.00000000 0.05843647 120
0.00000000 0.28007194 188
0.00000000 0.01961007 94
0.25000000 0.00009614 111
0.01562500 0.25004807 183
0.00006104 0.01563101 91
0.00000000 0.25787659 173
0.00000000 0.01662508 86
0.00000000 0.25838164 171
0.25000000 0.01669027 149
0.01562500 0.00006964 74
0.00006104 0.25003482 165
0.25003052 0.01562935 146
0.39064407 0.00006107 137
0.03815070 0.25003054 196
0.00036387 0.01562882 98
0.00000003 0.00006106 49
0.00000000 0.00000000 24
0.00000000 0.00000000 12
0.00000000 0.00000000 6
0.25000000 0.00000000 67
0.01562500 0.00000000 33
0.00006104 0.00000000 16
0.25003052 0.00000000 72
0.39064407 0.00000000 100
0.48347274 0.00000000 114
0.05843647 0.00000000 57
0.28007194 0.00000000 92
0.01961007 0.00000000 46
0.00009614 0.25000000 151
0.00000000 0.01562500 75
0.25000000 0.00006104 101
0.01562500 0.25003052 178
0.00006104 0.39064407 217
0.00000000 0.48347274 236
0.25000000 0.05843647 182
0.01562500 0.00085371 91
0.00006104 0.25042703 173
0.00000000 0.39089194 214
0.00000000 0.03819913 107
0.25000000 0.00036479 117
0.01562500 0.25018243 186
0.25787354 0.01564781 157
0.01662469 0.00006121 78
0.00006910 0.00000000 39
0.00000000 0.25000000 147
0.25000000 0.01562500 137
0.01562500 0.25787354 196
0.25787354 0.01662469 162
0.01662469 0.00006910 81
0.00006910 0.25003455 168
0.00000000 0.01562932 84
0.00000000 0.25787573 170
0.00000000 0.01662497 85
0.00000000 0.25838158 170
0.00000000 0.39588105 213
0.00000000 0.03918045 106
0.00000000 0.26997400 181
0.00000000 0.40320849 218
0.25000000 0.04064427 173
0.01562500 0.00041299 86
0.00006104 0.25020654 171
0.25003052 0.01565083 149
0.01562882 0.25788665 202
0.25787547 0.01662638 165
0.01662494 0.00006911 82
0.00006910 0.00000000 41
0.25003455 0.00000000 84
0.01562932 0.25000000 170
0.25787573 0.01562500 149
0.01662497 0.25787354 202
0.00006910 0.39556146 229
0.25003455 0.03911722 178
0.01562932 0.00038254 89
0.00006107 0.00000004 44
0.25003054 0.00000000 86
0.39064408 0.00000000 107
0.48347274 0.00000000 117
0.05843647 0.00000000 58
0.28007194 0.00000000 93
0.40964604 0.00000000 110
0.04195247 0.25000000 183
0.00044000 0.39062500 219
0.00000005 0.03814697 109
0.00000000 0.00036380 54
0.00000000 0.25018193 155
0.00000000 0.01564775 77
0.25000000 0.00006121 102
0.01562500 0.00000000 51
0.00006104 0.00000000 25
0.00000000 0.25000000 140
0.00000000 0.01562500 70
0.25000000 0.00006104 99
0.01562500 0.25003052 177
0.25787354 0.01562882 152
0.39556146 0.00006106 140
0.03911722 0.00000000 70
0.00038254 0.00000000 35
0.25019131 0.00000000 81
0.39074458 0.00000000 104
0.03817033 0.25000000 180
0.26944941 0.01562500 154
0.01815075 0.00006104 77
0.00008236 0.00000000 38
0.25004118 0.00000000 83
0.01563015 0.25000000 169
0.00006108 0.39062500 212
0.00000000 0.03814697 106
0.00000000 0.00036380 53
0.00000000 0.25018193 154
0.00000000 0.39073872 205
0.00000000 0.03816919 102
0.00000000 0.26944881 179
0.00000000 0.40287507 217
0.00000000 0.04057708 108
0.00000000 0.00041162 54
0.00000000 0.25020585 155
0.00000000 0.01565074 77
0.25000000 0.00006124 102
0.01562500 0.00000000 51
0.00006104 0.00000000 25
0.25003052 0.00000000 76
0.01562882 0.25000000 166
0.00006106 0.39062500 211
0.00000000 0.48345947 233
0.25000000 0.05843327 180
0.01562500 0.28007024 218
0.25787354 0.01960984 173
0.01662469 0.25990105 214
0.25838144 0.01688714 171
0.01669024 0.25851486 213
0.25841476 0.01670748 170
0.01669455 0.25842353 213
0.00006968 0.39590744 234
0.00000000 0.03918568 117
0.25000000 0.00038388 122
0.01562500 0.25019198 189
0.00006104 0.39074499 222
0.00000000 0.03817041 111
0.00000000 0.00036425 55
0.25000000 0.00000003 91
0.01562500 0.25000002 173
0.25787354 0.01562500 150
0.01662469 0.00006104 75
0.00006910 0.00000000 37
0.00000000 0.00000000 18
0.00000000 0.00000000 9
0.25000000 0.00000000 68
0.01562500 0.00000000 34
0.25787354 0.00000000 81
0.01662469 0.25000000 168
0.25838144 0.01562500 148
0.39588096 0.00006104 138
0.48712092 0.00000000 133
0.55288215 0.00000000 130
0.07641967 0.25000000 193
0.00145999 0.39062500 224
0.25073053 0.03814697 176
0.01571645 0.00036380 88
0.25791998 0.00000003 108
0.01663068 0.00000000 54
0.25838448 0.00000000 91
0.39588288 0.00000000 109
0.03918081 0.25000000 182
0.00038378 0.01562500 91
0.00000004 0.25787354 173
0.00000000 0.01662469 86
0.00000000 0.00006910 43
0.25000000 0.00000000 85
0.39062500 0.00000000 106
0.03814697 0.00000000 53
0.26943728 0.00000000 90
0.01814911 0.25000000 173
0.25915690 0.01562500 150
0.01679058 0.00006104 75
0.00007048 0.25003052 165
0.00000000 0.39064407 210
0.00000000 0.03815070 105
0.25000000 0.00036387 116
0.01562500 0.00000003 58
0.00006104 0.25000002 157
0.00000000 0.01562500 78
0.00000000 0.25787354 167
0.00000000 0.39556146 211
0.00000000 0.03911722 105
0.25000000 0.00038254 116
0.01562500 0.25019131 186
0.25787354 0.01564892 157
0.01662469 0.25788568 206
0.25838144 0.01662626 167
0.01669024 0.25838224 211
0.25841476 0.01669035 169
0.01669455 0.25841481 212
0.25841695 0.01669455 170
0.01669483 0.00006968 85
0.25841709 0.00000000 106
0.39590340 0.00000000 117
